date,track_id,race_date,race_number,post_position,race_type,conditions_of_race,purse_usa,distance,surface,ml_implied_prob,trainer_id,trainer_name,jockey_id,jockey_name,weight_carried,medication,equipment,registration_number,horse_name,sex,breed_type,foaling_date,foaling_year,foaling_month,sire_registration_number,sire,sires_sire_registration_number,sires_sire,dam_registration_number,dam,dams_sire_registration_number,dams_sire,dirt_pedigree,mud_pedigree,turf_pedigree,distance_pedigree,power,lifetime_top_figure,speed_figure_par,early_pace,last_pace,starts,wins,places,shows,track_condition,off_turf_flag,last_out_beyer,spotlight_beyer,jock_odds_rank,jock_actual_perf,jock_ae,trainer_odds_rank,trainer_actual_perf,trainer_ae,posterior_probability,class,trainer_change,jockey_change,trainer_strike_trailing_year,jockey_strike_trailing_year,combined_midpoint,pressure,pace_scenario,running_style,beyer_top,mph,hrn_power,hrn_power_rank,trainer_last_ten_impact,sire_sd_starts,sire_sd_strike,sire_sd_impact,post_rs_starts,post_rs_strike,post_rs_impact,jockey_rs_starts,jockey_rs_strike,jockey_rs_impact,trainer_sd_starts,trainer_sd_strike,trainer_sd_impact,jock_sdt_starts,jock_sdt_strike,jock_sdt_impact,blinker_status,lasix_status,race_type_compact,track_condition_bit,track_circuit,earnings,dirt_pedigree_starts,mud_pedigree_starts,turf_pedigree_starts,distance_pedigree_starts,turn_time,worked_since_last,combined_midpoint_par,posterior_prob_three,money_burner,starts_at_distance,wins_at_distance,places_at_distance,shows_at_distance,starts_on_surface,wins_on_surface,places_on_surface,shows_on_surface,starts_at_surf_dist,wins_at_surf_dist,places_at_surf_dist,shows_at_surf_dist,furlongs_since_last,trainer_starts_trailing_year,jockey_starts_trailing_year,winning_sibs,spotlight_v2,sib_earnings,furlongs_run,furlongs_per_day,distance_earnings,surface_earnings,surf_dist_earnings,spi,dpi,dosage_index,auction_price,bris_back_class,bris_back_speed,bris_run_style,bris_mud_speed,quirin_speed_points,avg_comp_level,bris_current_class,bris_prime_power,last_race_pace_rating_2f,last_race_pace_rating_4f,last_race_pace_rating_6f,last_race_pace_rating_8f,last_race_pace_rating_10f,last_race_late_pace_rating,last_race_rating,last_race_class_rating,last_race_speed_rating,sire_sales_avg_all_ages,sire_sales_avg_sale_age,horses_sales_rank,total_sold_by_sire_all_ages,total_sold_by_sire_sale_age,sire_stud_fee_foal_year,dams_standard_starts_index,sires_sire_spi,damsire_spi,damsire_avg_winning_dist,damsire_turf_win_pct,sires_sire_number_of_crops,bris_turf_class,bris_mud_class,bris_speed_avg_3_good,srtv_avg_3_good,avg_bris_early_pace1,avg_bris_early_pace2,avg_bris_late_pace,avg_bris_final_speed,avg_bris_race_rating,best_bris_earlypace1,best_bris_earlypace2,best_bris_late_pace,last_race_bris_race_shape_1_call,avg_class_last_3,best_bris_speed_dirt_fast,best_bris_speed_turf,best_bris_speed_off,best_bris_speed_distance,best_bris_speed_lifetime,best_bris_speed_cur_year,best_bris_speed_prior_yr,best_bris_speed_track,bris_dirt_pedigree_rtg,bris_mud_pedigree_rtg,bris_turf_pedigree_rtg,bris_dist_pedigree_rtg
20260626,LS ,2026-06-26,4,2,SOC,C,15000.0000,1100,T,0.205,280419,Karen E. Jacks,150833,David Cabrera,122,L  ,B    ,19000678,That's Right,G,TB,2019-02-04,2019,2,10021955,Goldencents,05013934,Into Mischief,11020319,Cat Ten,99003687,Greatness,0.1360956712,0.1280175567,0.1341743119,0.1337287377,94,119,92,87,62,37,5,4,4,   , ,59,87,0.517751,0.2792607803,0.84,0.46634,0.237854251,1.0122164049,0.2030456853,2.908888,0,1,0.1415662651,0.1788617886,12.39,6,1,Tracker   ,95,65,78,5,0.06370193779025035,872,0.13417431192,0.0633876703448184,138,0.21014492753,0.37308022445259614,176,0.22159090909,0.15760197105168894,324,0.11419753086,-0.026365265235000934,206,0.15048543689,-0.043681545911682496,O,L,ALW,F,MW1,476508.0000,5937,1367,872,8936,999.0,1,12.5,0.0,1.0911951444315053,30,5,4,3,29,5,3,2,27,5,3,2,0.07142857142,332,861,4,104,252032.0000,554.5,0.303171,445898.0000,447398.0000,429798.0000,0.94,1.45,3.5,62000.0000,116.4,90,E/P  ,-1,6,112.7,111.7,106.26,96,-1,-1,-1,-1,69,112.3,110.3,74,34891.0000,40659.0000,5,121,22,12500.0000,1.93,2.61,1.06,6.3,11.02,15,111.7,-1.0,91,102,98,98,73,78,113.0,98,106,84,-1,110.6,78,96,73,96,96,82,94,74,101,102,104,102
20260626,LS ,2026-06-26,2,5,MCL,,16000.0000,1100,T,0.1490909091,245054,"Jose R. Gonzalez, Jr.",58145,"Alfredo J. Juarez, Jr.",118,L  ,B    ,23017645,Onenite Ofmischief,F,TB,2023-03-06,2023,3,15018996,Tiz Mischief,05013934,Into Mischief,13008667,One Magic Lady,95015129,Magic Cat,0.1475409836,0.0769230769,0.0,0.1298701299,74,72,-1,95,45,3,0,0,0,   , ,-1,0,0.533986,0.2459705676,0.84,0.356558,0.1813186813,0.7943013271,0.0,1.302083,0,1,0.128440367,0.1923076923,12.55,5,1,Midpack   ,0,56,59,1,0.3827589268092917,3,0.0,-1.0,198,0.11111111111,-0.01622564937154125,15,0.0,-1.0,2,0.0,-1.0,20,0.0,-1.0,N,L,MCL,F,MW1,477.0000,61,13,3,77,0.0,0,12.35,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,109,390,0,74,601.0000,40.5,0.375,0.0000,0.0000,0.0000,0.22,0.03,2.27,-1.0000,-1.0,-1,P    ,-1,5,-1.0,103.8,73.36,91,75,-1,-1,-1,24,104.6,100.3,25,-1.0000,-1.0000,-1,-1,-1,-1.0000,-1.0,2.61,0.51,6.5,11.11,15,103.8,-1.0,-1,-1,90,80,42,55,105.1,90,80,42,6,102.1,50,55,0,0,55,55,0,-1,89,88?,89?,88?
20260626,LS ,2026-06-26,1,5,MCL,,14500.0000,1760,D,0.205,20348,Terry Eoff,161951,Weston Hamilton,124,L  ,B    ,22005753,Kochan,G,TB,2022-03-20,2022,3,10021955,Goldencents,05013934,Into Mischief,13002787,Dance America,01006303,Tapit,0.1358760429,0.1198630137,0.1359851989,0.1307207454,75,82,65,89,53,13,0,2,3,   , ,43,54,0.371457,0.1380857428,0.84,0.372704,0.1363636364,0.5927579365,0.0,1.457471,0,0,0.1076233184,0.0786350148,12.38,2,1,Tracker   ,54,23,56,2,1.7893166139137007,1678,0.1358760429,-0.08209168871332473,244,0.10655737704,-0.3394010158530223,228,0.1096491228,-0.2526972128187276,808,0.10396039603,0.004424420044125688,87,0.06896551724,-0.44300545935576385,B,L,MCL,F,MW1,19363.0000,1678,584,1081,3649,23.53,0,12.25,0.0,0.0,5,0,0,2,10,0,2,2,2,0,0,1,0.0,223,674,1,80,23685.0000,190.0,0.322033,6211.0000,15526.0000,2374.0000,0.94,0.34,2.05,-1.0000,107.1,70,E    ,-1,6,-105.5,-1.0,100.06,87,82,-1,-1,-1,66,104.0,104.7,63,-1.0000,-1.0000,-1,-1,-1,-1.0000,-1.0,2.61,2.85,7.6,-1.0,15,105.3,-1.0,68,97,82,73,71,68,104.8,88,79,82,-2,105.1,75,66,63,70,75,63,75,65,104,104,105,103
20260626,LS ,2026-06-26,6,8,ALW,NW1X,40500.0000,1100,T,0.039047619,45129,Danny Pish,1432,Deshawn L. Parker,113,L  ,B    ,23008853,Warrior's Code,F,TB,2023-04-12,2023,4,08021801,Poseidon's Warrior,98002458,Speightstown,06026952,Bad Moon Rising,97006248,Malibu Moon,0.1280205655,0.1269146608,0.106741573,0.1288298265,76,74,87,90,22,4,1,1,0,   , ,-1,0,0.487358,0.2199570815,0.84,0.485839,0.1936339523,0.6618844119,0.25,0.590828,0,1,0.1391076115,0.1913669065,12.39,7,1,Midpack   ,0,71,115,9,-0.2601854547740312,178,0.10674157303,0.028241741649750685,151,0.13245033112,0.328272916996762,227,0.14977973568,-0.22239771254237228,213,0.13615023474,-0.03792851039152578,9,0.33333333333,1.7715067717620778,B,L,ALW,F,MW1,13100.0000,1945,457,178,2709,23.78,1,12.35,0.4,0.29330977945973674,2,1,1,0,0,0,0,0,0,0,0,0,0.1,381,695,4,76,191420.0000,79.5,0.19343,12900.0000,0.0000,0.0000,0.65,0.74,5.29,-1.0000,-1.0,-1,E    ,-1,5,-106.4,-1.0,96.29,95,93,-1,-1,-1,68,106.9,108.0,68,-1.0000,-1.0000,-1,-1,-1,-1.0000,-1.0,2.22,1.69,7.1,10.21,19,-1.0,-1.0,65,93,-1,-1,-1,-1,-1.0,-1,-1,-1,5,106.2,68,0,0,0,68,68,0,-1,100,100,97,101
20260626,LS ,2026-06-26,5,4,CLM,NW4L,14500.0000,1320,D,0.05125,11716,M. Brent Davidson,1432,Deshawn L. Parker,124,L  ,B    ,22006338,Sixhoofsevenhoof,G,TB,2022-04-07,2022,4,08004015,Dialed In,99024629,Mineshaft,05002049,Tulipmania,00022720,Empire Maker,0.1686171483,0.1725239617,0.1211401425,0.1662832731,69,83,80,63,68,10,3,0,0,   , ,25,59,0.487358,0.2199570815,0.84,0.36711,0.1694711538,1.4394599303,0.3088235294,1.17931,0,1,0.0938511327,0.1913669065,12.95,1,3,Closer    ,59,14,83,7,0.07717638806639071,4187,0.16861714831,0.03217556645519104,329,0.07598784194,-0.29428543957948194,669,0.19133034379,0.06897698462037516,2196,0.1106557377,-0.02891919991876646,56,0.14285714285,-0.11229202315071929,B,L,CLL,F,MW1,29034.0000,4187,939,421,6086,0.0,0,13.0,0.0,0.5487529160029058,4,2,0,0,9,3,0,0,3,2,0,0,0.0,309,695,5,80,1254029.0000,233.5,0.35923,17200.0000,25434.0000,13600.0000,1.26,-1.0,1.74,-1.0000,109.0,72,S    ,-1,1,107.5,108.5,104.74,68,60,-1,-1,-1,84,111.2,108.5,59,-1.0000,-1.0000,-1,-1,-1,-1.0000,3.56,1.55,2.18,7.8,-1.0,20,-1.0,-1.0,73,97,68,60,84,59,111.1,84,83,94,-3,107.9,75,69,0,75,75,59,75,59,108,107,107,108
20260626,LS ,2026-06-26,4,7,SOC,C,15000.0000,1100,T,0.2342857143,166076,Justin R. Evans,126829,Floyd Wethey Jr.,122,L  ,B    ,19001251,Classic Moment,G,TB,2019-02-01,2019,2,14015798,Classic Empire,06024486,Pioneerof the Nile,06014027,Victory Party,96022689,Yankee Victor,0.1654571843,0.1510791367,0.1241830065,0.1603053435,99,113,92,102,54,28,10,4,4,   , ,72,77,0.540623,0.2731027362,0.84,0.620501,0.3321460374,0.8765015015,0.4968152866,1.62,0,0,0.2256410256,0.1719160105,12.41,6,1,Speed     ,87,65,66,2,-0.2541501520070678,153,0.12418300653,0.05412230222408687,16,0.0625,-0.5296767340641987,17,0.11764705882,0.09022545382776581,10,0.3,0.1630567040444797,91,0.10989010989,0.08690958099559953,B,L,ALW,F,MW1,350002.0000,1378,278,153,2096,0.0,0,12.4,0.57142857142,0.5951496361314303,7,3,1,0,3,1,1,0,3,1,1,0,0.0,390,762,3,99,240521.0000,521.5,0.271614,52440.0000,22920.0000,22920.0000,1.33,1.67,1.5,350000.0000,112.8,82,E/P  ,-1,5,111.3,111.6,125.19,89,-1,-1,-1,-1,92,110.5,114.0,89,85071.0000,87142.0000,2,77,74,35000.0000,-1.0,2.09,1.2,6.6,11.36,10,111.6,-1.0,85,103,-1,99,69,77,111.7,-1,102,77,-1,112.7,90,82,96,82,96,89,89,82,105,105,108,106
20260626,LS ,2026-06-26,7,1,ALW,,24000.0000,1430,D,0.1171428571,166076,Justin R. Evans,150833,David Cabrera,124,L  ,B    ,19012641,Cat Gamer,G,TB,2019-05-10,2019,5,10023316,Cat Burglar,93002491,Unbridled's Song,03034903,Lady Gamer,93014712,Game Plan,0.1627906977,0.15,0.1219512195,0.1661764706,80,101,92,81,88,30,7,5,8,   , ,76,76,0.517751,0.2792607803,0.84,0.620501,0.3321460374,0.8765015015,0.3125,1.052222,0,0,0.2256410256,0.1788617886,12.41,1,3,Midpack   ,76,14,58,4,-0.2541501520070678,516,0.16279069767,0.08163385084784514,909,0.14301430143,0.020704922553639538,2347,0.18363868768,0.029997726986821016,3956,0.27401415571,0.01759772188311537,913,0.17634173055,0.012830969754597188,B,L,ALW,F,MW1,150885.0000,516,20,41,680,23.14,0,12.35,0.45,0.7305299682081791,11,3,3,2,21,7,3,5,11,3,3,2,0.0,390,861,3,101,128225.0000,497.32,0.286805,54333.0000,123585.0000,54333.0000,0.6,-1.0,3.31,-1.0000,115.1,88,E/P  ,-1,0,111.8,109.5,120.63,80,88,89,-1,-1,78,114.0,113.4,82,-1.0000,-1.0000,-1,-1,-1,-1.0000,8.47,3.14,1.0,6.4,-1.0,17,-1.0,-1.0,83,101,87,90,70,70,111.6,90,95,89,3,112.6,88,69,88,80,88,82,88,82,101,102?,101,102
20260626,LS ,2026-06-26,6,5,ALW,NW1X,40500.0000,1100,T,0.0911111111,5621,Steven M. Asmussen,174049,Erik Asmussen,124,L  ,     ,22018338,Curly's One Thing,G,TB,2022-03-11,2022,3,10016915,Leadem in Ken,00002659,Sky Mesa,12004071,Strong American,86005112,Quiet American,0.1290322581,0.25,0.0,0.1388888889,87,90,87,99,53,12,1,4,3,   , ,47,47,0.540117,0.2592427617,0.84,0.524477,0.2403944237,0.8497063992,0.1020408163,0.922633,0,1,0.1646202819,0.1887941535,12.42,7,1,Tracker   ,62,71,84,6,0.40646119001989867,1,0.0,-1.0,147,0.1156462585,-0.15252845739616405,42,0.21428571428,0.28957448496243443,1633,0.14696876913,-0.14134840040837016,50,0.1,-0.2969424453131271, ,L,ALW,F,MW1,72520.0000,31,4,1,36,0.0,1,12.3,0.5,3.5709723073466906,5,0,3,1,0,0,0,0,0,0,0,0,0.26923076923,2199,821,1,87,148514.0000,194.0,0.292168,29368.0000,0.0000,0.0000,0.51,0.85,2.43,-1.0000,-1.0,-1,E/P  ,74,4,-107.4,-1.0,109.59,87,86,-1,-1,-1,81,108.3,110.1,74,-1.0000,-1.0000,-1,-1,-1,-1.0000,-1.0,1.37,1.57,7.4,8.87,20,-1.0,109.8,73,99,-1,-1,-1,-1,-1.0,-1,-1,-1,1,109.0,77,0,74,0,77,74,77,-1,104*,104*,104*,105*
20260626,LS ,2026-06-26,6,3,ALW,NW1X,40500.0000,1100,T,0.1490909091,5395,Mindy J. Willis,3752,Stewart Elliott,124,L  ,B    ,22017139,Transom Bay,G,TB,2022-04-07,2022,4,F0045006,Astern (AUS),99018651,Medaglia d'Oro,13004409,Flair for Fashion,06000245,Old Fashioned,0.1252609603,0.1097560976,0.1301115242,0.1293031066,94,94,87,91,59,6,1,0,2,   , ,-1,0,0.601584,0.3188888889,0.84,0.492978,0.2456852792,0.9371693122,0.2777777778,0.720987,0,0,0.1505016722,0.1798866856,12.35,7,1,Midpack   ,0,71,65,3,0.8411324896312686,269,0.13011152416,0.021624059542904472,170,0.15882352941,0.19542601571256335,257,0.19066147859,0.28866451661792714,626,0.10223642172,-0.07703551507214645,190,0.25263157894,0.33114143450520594,B,L,ALW,F,MW1,17575.0000,479,164,269,1191,999.0,1,12.2,0.41666666666,1.3321228034523651,1,1,0,0,4,1,0,1,1,1,0,0,0.1,299,706,2,94,243307.0000,99.5,0.163651,9300.0000,13856.0000,9300.0000,0.9,0.8,2.08,-1.0000,107.0,72,E/P  ,62,4,103.5,105.8,105.72,87,-1,-1,-1,-1,77,102.8,107.0,72,-1.0000,-1.0000,-1,-1,-1,-1.0000,-1.0,2.4,0.93,6.5,8.79,19,105.8,105.6,72,99,83,81,63,65,103.7,86,87,77,-1,104.6,69,72,62,72,72,72,0,72,98,96,109,99
20260626,LS ,2026-06-26,2,9,MCL,,16000.0000,1100,T,0.3153846154,230062,Allen C. Dupuy,161951,Weston Hamilton,124,L  ,B    ,20008665,Eagle Vision,M,TB,2020-04-06,2020,4,12000772,Eagle,F0037904,Candy Ride (ARG),05029751,Zydeco Diva,97010763,Storm Day,0.0740740741,0.0967741935,0.0909090909,0.0787878788,88,88,-1,93,33,10,0,1,2,   , ,38,58,0.371457,0.1380857428,0.84,0.366667,0.0480349345,0.2001013171,0.0,1.489583,0,1,0.0666666667,0.0786350148,12.56,5,1,Speed     ,58,56,68,3,-0.20998754082128757,55,0.0909090909,-0.21117683105229368,16,0.125,0.3840689237341177,12,0.16666666666,0.3618339778413038,50,0.06,-0.2733715315762043,32,0.09375,0.4008167943871226,B,L,MCL,F,MW1,13579.0000,243,31,55,330,999.0,1,12.5,0.0,0.0,8,0,1,2,5,0,1,2,5,0,1,2,0.13483146067,75,674,0,88,0.0000,180.0,0.12931,13379.0000,11736.0000,11736.0000,0.28,0.28,2.0,-1.0000,106.6,69,E    ,-1,7,105.5,-1.0,85.77,89,-1,-1,-1,-1,67,103.8,103.5,65,-1.0000,-1.0000,-1,-1,-1,-1.0000,0.54,2.14,0.73,6.5,10.21,19,-1.0,-1.0,71,98,-1,94,66,68,104.6,-1,93,68,-1,104.1,46,71,56,71,71,71,56,71,89,89?,95,89?
20260626,LS ,2026-06-26,8,5,SOC,C,17000.0000,1760,T,0.2342857143,46290,Robertino Diodoro,135108,Geovanni Franco,124,L  ,B    ,21008901,Church Pew,M,TB,2021-02-11,2021,2,15015629,Catholic Boy,97023804,More Than Ready,14011031,Fashion Factor,08022976,The Factor,0.1467889908,0.1083333333,0.0886850153,0.1096543504,97,103,85,58,83,26,4,8,2,   , ,65,72,0.554318,0.3806193806,0.84,0.654016,0.4111610006,1.0810638637,0.224,0.913725,0,1,0.2689655172,0.1925465838,12.34,5,1,Closer    ,72,55,49,1,-0.3509848456703719,327,0.08868501529,-0.14147877327133118,154,0.0909090909,-0.08022695056540663,247,0.14170040485,0.2738473871215237,1617,0.1948051948,-0.04847776080472932,14,0.21428571428,0.11596379763000408,B,L,ALW,F,MW1,75587.0000,218,120,327,839,999.0,1,12.4,0.46153846153,0.889311491659472,23,4,6,2,22,4,6,2,22,4,6,2,0.10256410256,580,322,1,97,205689.0000,367.82,0.331071,67187.0000,66767.0000,66767.0000,0.58,2.47,3.0,25000.0000,112.9,80,S    ,-1,3,110.9,111.6,121.23,75,74,-1,-1,-1,88,110.6,110.9,77,52268.0000,52599.0000,44,75,71,25000.0000,0.68,1.62,1.06,6.8,12.99,22,111.6,-1.0,79,99,73,77,85,78,111.0,81,79,93,-9,111.6,59,80,59,80,80,80,78,-1,100,101,104,101
20260626,LS ,2026-06-26,2,3,MCL,,16000.0000,1100,T,0.164,971750,Jaylan Renay Clary,1432,Deshawn L. Parker,118,L  ,B    ,23017143,Chargenlucky,F,TB,2023-03-29,2023,3,10012716,Will Take Charge,93002491,Unbridled's Song,08011847,Maebelucky,93014565,Lucky Lionel,0.141053787,0.1333333333,0.1164658635,0.1368534483,57,77,-1,75,39,5,0,1,0,   , ,-1,0,0.487358,0.2199570815,0.84,0.387097,0.0845070423,0.84,0.0,1.55,0,0,0.170212766,0.1913669065,12.69,5,1,Midpack   ,0,56,74,6,-1.0,249,0.11646586345,-0.13246599653507685,170,0.15882352941,0.19542601571256335,227,0.14977973568,-0.22239771254237228,27,0.22222222222,0.36719452140441544,9,0.33333333333,1.7715067717620778,B,L,MCL,F,MW1,4631.0000,1822,480,249,2784,23.99,0,12.6,0.0,0.0,2,0,1,0,2,0,0,0,0,0,0,0,0.0,47,695,4,69,315109.0000,76.0,0.207084,3240.0000,1291.0000,0.0000,1.1,1.16,4.71,6000.0000,103.3,-1,E    ,-1,5,-103.8,103.2,84.83,77,-1,-1,-1,-1,70,103.9,105.6,56,14667.0000,12667.0000,3,6,3,5000.0000,1.01,3.14,1.0,6.2,11.16,17,103.2,-1.0,56,89,82,75,51,56,103.9,82,78,56,-1,103.2,41,56,56,0,56,56,0,56,104,103,104,104
20260626,LS ,2026-06-26,1,7,MCL,,14500.0000,1760,D,0.164,966575,Martin Manuel Valdez-Cabral,58145,"Alfredo J. Juarez, Jr.",118,L  ,B    ,23001654,Carl Erskine,G,TB,2023-02-17,2023,2,06012934,Grazen,91001266,Benchmark,11019900,An Unusual Group,90001956,Unusual Heat,0.156462585,0.1235955056,0.1219512195,0.1388708631,65,64,65,70,55,7,0,0,1,   , ,33,33,0.533986,0.2459705676,0.84,0.536517,0.2389580974,1.0786237572,0.0,1.328735,0,1,0.171875,0.1923076923,12.59,2,1,Midpack   ,33,23,61,3,0.7045099301500914,588,0.15646258503,-0.10293113917377472,292,0.10958904109,-0.09236939719157478,492,0.19105691056,0.07743807373786327,313,0.18210862619,-0.05740840359377719,58,0.08620689655,-0.3578728905549854,B,L,MCL,F,MW1,6206.0000,588,89,615,1541,0.0,0,12.6,0.0,0.0,1,0,0,0,5,0,0,1,1,0,0,0,0.0,320,390,1,65,375158.0000,121.0,0.448148,960.0000,5206.0000,960.0000,1.38,1.19,2.67,-1.0000,106.9,67,P    ,-1,3,-105.8,106.9,103.22,82,86,81,-1,-1,61,107.7,106.9,67,-1.0000,-1.0000,-1,-1,-1,-1.0000,2.59,1.32,1.89,7.3,-1.0,15,-1.0,-1.0,-1,-1,86,81,61,67,107.6,86,81,61,17,107.3,68,63,0,67,68,68,63,-1,106,105,108,104
20260626,LS ,2026-06-26,7,7,ALW,,24000.0000,1430,D,0.1490909091,974508,Tristan Ashford,157414,Lane J. Luzzi,124,L  ,B    ,20008397,Gunflash,H,TB,2020-04-15,2020,4,13007732,Gun Runner,F0037904,Candy Ride (ARG),10012774,Flashy Campaign,03005480,Political Force,0.1710875332,0.2176870748,0.1023622047,0.1718597858,95,111,92,74,82,34,7,2,3,   , ,73,73,0.477942,0.23902133,0.84,0.532888,0.3174603175,1.106023606,0.2331606218,2.997222,1,1,0.2189054726,0.1288343558,12.57,1,3,Closer    ,88,14,77,7,0.5101293603876635,1508,0.17108753315,-0.012278428879352155,223,0.10762331838,0.03960203006810792,372,0.10752688172,-0.04655522396572165,336,0.1875,0.09884394209118952,626,0.16773162939,0.1281016108571813,B,L,ALW,F,MW1,280360.0000,1508,294,127,2054,22.58,1,12.55,0.0,0.707156638964933,24,7,2,2,34,7,2,3,24,7,2,2,0.17272727272,201,489,3,95,1855120.0000,470.5,0.310971,234723.0000,280360.0000,234723.0000,3.16,-1.0,2.33,-1.0000,115.2,85,S    ,81,0,113.1,-1.0,118.09,77,84,-1,-1,-1,89,113.5,113.0,81,-1.0000,-1.0000,-1,-1,-1,-1.0000,2.52,2.14,0.93,7.1,-1.0,19,-1.0,113.0,88,102,79,85,91,83,113.4,85,90,95,-3,113.5,96,0,91,89,96,83,90,90,113,113,110,112
20260626,LS ,2026-06-26,7,5,ALW,,24000.0000,1430,D,0.0630769231,951463,Carlos A. Padilla,135108,Geovanni Franco,124,L  ,B    ,19005765,Chasing Time,H,TB,2019-03-23,2019,3,14011114,Not This Time,97002863,Giant's Causeway,11003664,Race Hunter,97010858,Dixie Union,0.1848501978,0.2107843137,0.1488764045,0.17920511,79,122,92,81,72,35,4,5,7,   , ,82,82,0.554318,0.3806193806,0.84,0.304348,0.0517241379,0.2628968254,0.2073170732,1.897222,0,0,0.0476190476,0.1925465838,12.39,1,3,Midpack   ,97,14,76,6,-1.0,1769,0.18485019785,0.12296321854169001,856,0.13668224299,0.005562753696407796,830,0.1578313253,0.15836586080324544,1286,0.10964230171,-0.017951328970060243,36,0.22222222222,0.13440681343828942,B,L,ALW,F,MW1,551590.0000,1769,408,356,2818,23.41,1,12.35,0.0,1.5594916063579796,28,3,4,7,33,4,5,7,27,3,4,7,0.1,63,322,3,92,178805.0000,640.0,0.355951,438002.0000,540330.0000,428052.0000,2.66,-1.0,1.55,250000.0000,113.6,82,E/P  ,81,2,113.0,112.2,118.03,81,85,-1,-1,-1,89,111.1,111.6,81,78063.0000,63210.0000,1,73,21,15000.0000,1.33,2.46,1.64,6.9,-1.0,19,-1.0,-1.0,81,98,83,85,86,79,113.1,88,94,89,3,112.6,95,91,95,93,95,81,86,85,109,110,110,109
20260626,LS ,2026-06-26,4,1,SOC,C,15000.0000,1100,T,0.0630769231,255465,Joaquin E. Garza,161951,Weston Hamilton,122,L  ,     ,20002821,Helladic,G,TB,2020-02-15,2020,2,08025079,Kantharos,01001614,Lion Heart,10008060,Gal About Town,98004150,City Zip,0.1714436434,0.1630094044,0.1472819216,0.1651018777,99,110,92,115,50,36,10,9,5,   , ,81,81,0.371457,0.1380857428,0.84,0.327328,0.1157024793,1.215393134,0.2814814815,1.402222,0,0,0.0595238095,0.0786350148,12.14,6,1,Tracker   ,83,65,92,7,-1.0,1582,0.14728192161,-0.00691295783081991,162,0.16666666666,0.04389076333868358,69,0.07246376811,-0.33134186230788376,32,0.0625,-0.4284333266875193,32,0.09375,0.4008167943871226, ,L,ALW,F,MW1,270394.0000,5687,1595,1582,10012,0.0,0,12.25,0.0,1.0857629923769676,23,5,6,1,16,2,3,2,14,2,3,1,0.0,84,674,2,110,197769.0000,475.2,0.305594,188318.0000,158322.0000,144322.0000,1.21,1.01,7.0,50000.0000,112.0,80,E/P  ,-1,5,-110.6,111.7,106.98,84,-1,-1,-1,-1,85,110.5,110.6,78,69751.0000,68470.0000,45,135,95,20000.0000,4.44,1.47,1.71,6.6,14.82,18,111.7,-1.0,82,103,-1,95,72,76,111.6,-1,100,72,-1,110.5,88,89,0,89,89,86,88,80,105,106,111,107
20260626,LS ,2026-06-26,6,2,ALW,NW1X,40500.0000,1100,T,0.0745454545,976455,Abel Ramirez-Rodriguez,126829,Floyd Wethey Jr.,124,L  ,B    ,22015078,He Is Heaven Sent,C,TB,2022-04-17,2022,4,12005505,Competitive Edge,07011839,Super Saver,06031684,The Devil Is Mine,89026539,Devil His Due,0.1898058252,0.173594132,0.0940594059,0.1810743508,81,96,87,80,63,14,2,0,3,   , ,34,64,0.540623,0.2731027362,0.84,0.649972,0.3563829787,1.1295418641,0.2666666667,0.590123,0,1,0.2097560976,0.1719160105,12.48,7,1,Midpack   ,71,71,79,5,0.7941216661758908,202,0.09405940594,-0.1678942059114764,187,0.13903743315,0.09937022614960367,103,0.07766990291,-0.1491465835394744,37,0.21621621621,0.5496242004690874,91,0.10989010989,0.08690958099559953,B,L,ALW,F,MW1,54635.0000,2060,409,202,2811,0.0,0,12.5,0.5238095238,0.945632243270726,4,0,0,1,0,0,0,0,0,0,0,0,0.0,410,762,5,61,559853.0000,203.0,0.287535,5844.0000,0.0000,0.0000,1.13,1.13,3.0,-1.0000,-1.0,-1,S    ,-1,1,-110.5,-1.0,105.72,79,76,-1,-1,-1,87,108.1,109.1,72,-1.0000,-1.0000,-1,-1,-1,-1.0000,2.66,1.17,1.03,6.9,10.39,13,-1.0,-1.0,75,100,-1,-1,-1,-1,-1.0,-1,-1,-1,-2,107.7,81,0,73,0,81,72,81,-1,103,102,101,106
